name,dept,area,count,adjustedcount,year
Kui Ren 0001,Zhejiang University,ndss,1.0,0.16667,2018
Kui Ren 0001,Zhejiang University,ndss,2.0,0.39286,2020
Kui Ren 0001,Zhejiang University,ndss,2.0,0.21111,2022
Kui Ren 0001,Zhejiang University,ndss,2.0,0.225,2023
Kui Ren 0001,Zhejiang University,ndss,2.0,0.36667,2024
Kui Ren 0001,Zhejiang University,ndss,6.0,0.87063,2025
Kui Ren 0001,Zhejiang University,nips,2.0,0.39286,2023
Kui Ren 0001,Zhejiang University,nsdi,1.0,0.11111,2023
Kui Ren 0001,Zhejiang University,oakland,1.0,0.16667,2022
Kui Ren 0001,Zhejiang University,oakland,2.0,0.25,2023
Kui Ren 0001,Zhejiang University,oakland,4.0,0.76786,2024
Kui Ren 0001,Zhejiang University,oakland,1.0,0.125,2025
Kui Ren 0001,Zhejiang University,pets,1.0,0.2,2012
Kui Ren 0001,Zhejiang University,sensys,2.0,0.31111,2015
Kui Ren 0001,Zhejiang University,sensys,1.0,0.090909,2020
Kui Ren 0001,Zhejiang University,sensys,2.0,0.375,2021
Kui Ren 0001,Zhejiang University,sensys,2.0,0.25397,2022
Kui Ren 0001,Zhejiang University,sensys,2.0,0.26786,2023
Kui Ren 0001,Zhejiang University,sensys,1.0,0.14286,2024
Kui Ren 0001,Zhejiang University,sigcomm,1.0,0.1,2024
Kui Ren 0001,Zhejiang University,sigmod,1.0,0.16667,2023
Kui Ren 0001,Zhejiang University,sigmod,1.0,0.14286,2024
Kui Ren 0001,Zhejiang University,sigmod,2.0,0.36111,2025
Kui Ren 0001,Zhejiang University,ubicomp,2.0,0.30952,2018
Kui Ren 0001,Zhejiang University,ubicomp,3.0,0.39167,2022
Kui Ren 0001,Zhejiang University,ubicomp,2.0,0.27778,2023
Kui Ren 0001,Zhejiang University,uist,1.0,0.11111,2023
Kui Ren 0001,Zhejiang University,usenixsec,1.0,0.14286,2022
Kui Ren 0001,Zhejiang University,usenixsec,1.0,0.125,2023
Kui Ren 0001,Zhejiang University,usenixsec,6.0,0.95758,2024
Kui Ren 0001,Zhejiang University,usenixsec,7.0,0.85794,2025
Kui Ren 0001,Zhejiang University,vldb,1.0,0.25,2021
Kui Ren 0001,Zhejiang University,vldb,1.0,0.125,2022
Kui Ren 0001,Zhejiang University,vldb,2.0,0.34286,2023
Kui Ren 0001,Zhejiang University,vldb,3.0,0.40278,2024
Kui Ren 0001,Zhejiang University,www,1.0,0.125,2021
Kui Ren 0001,Zhejiang University,www,1.0,0.16667,2025
Kun Zhou 0001,Zhejiang University,aaai,3.0,0.45833,2021
Kun Zhou 0001,Zhejiang University,aaai,3.0,0.56667,2022
Kun Zhou 0001,Zhejiang University,aaai,2.0,0.5,2025
Kun Zhou 0001,Zhejiang University,cvpr,1.0,0.2,2013
Kun Zhou 0001,Zhejiang University,cvpr,1.0,0.33333,2015
Kun Zhou 0001,Zhejiang University,cvpr,2.0,0.5,2017
Kun Zhou 0001,Zhejiang University,cvpr,1.0,0.25,2020
Kun Zhou 0001,Zhejiang University,cvpr,2.0,0.34286,2021
Kun Zhou 0001,Zhejiang University,cvpr,3.0,0.53333,2022
Kun Zhou 0001,Zhejiang University,cvpr,3.0,0.53571,2023
Kun Zhou 0001,Zhejiang University,cvpr,3.0,0.40278,2024
Kun Zhou 0001,Zhejiang University,cvpr,8.0,1.5854,2025
Kun Zhou 0001,Zhejiang University,eccv,1.0,0.33333,2014
Kun Zhou 0001,Zhejiang University,eccv,2.0,0.325,2024
Kun Zhou 0001,Zhejiang University,eurographics,1.0,0.25,2008
Kun Zhou 0001,Zhejiang University,eurographics,1.0,0.2,2009
Kun Zhou 0001,Zhejiang University,eurographics,2.0,0.5,2010
Kun Zhou 0001,Zhejiang University,eurographics,1.0,0.16667,2011
Kun Zhou 0001,Zhejiang University,eurographics,1.0,0.25,2012
Kun Zhou 0001,Zhejiang University,eurographics,2.0,0.4,2013
Kun Zhou 0001,Zhejiang University,eurographics,2.0,0.29167,2014
Kun Zhou 0001,Zhejiang University,eurographics,1.0,0.5,2015
Kun Zhou 0001,Zhejiang University,eurographics,2.0,0.33333,2017
Kun Zhou 0001,Zhejiang University,iccv,1.0,0.2,2019
Kun Zhou 0001,Zhejiang University,iccv,2.0,0.34286,2021
Kun Zhou 0001,Zhejiang University,iclr,1.0,0.2,2024
Kun Zhou 0001,Zhejiang University,ijcai,1.0,0.2,2007
Kun Zhou 0001,Zhejiang University,ijcai,1.0,0.2,2021
Kun Zhou 0001,Zhejiang University,ijcai,1.0,0.16667,2022
